date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:09:13	56633/56633	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:55:02%20GMT	https://www.w3schools.com/html/html5_webworkers.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_webworkers.html	(from https://www.w3schools.com/html/default.asp)
21:09:14	53657/53657	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2019:09:21%20GMT	https://www.w3schools.com/html/html5_serversentevents.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html5_serversentevents.html	(from https://www.w3schools.com/html/default.asp)
21:09:15	51064/51064	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:50:41%20GMT	https://www.w3schools.com/html/html_quiz.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_quiz.html	(from https://www.w3schools.com/html/default.asp)
21:09:15	51049/51049	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:00:59%20GMT	https://www.w3schools.com/html/html_exercises.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_exercises.html	(from https://www.w3schools.com/html/default.asp)
21:09:16	50636/50636	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:12:37%20GMT	https://www.w3schools.com/html/html_exam.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_exam.html	(from https://www.w3schools.com/html/default.asp)
21:09:16	54610/54610	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2015:00:09%20GMT	https://www.w3schools.com/html/html_summary.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_summary.html	(from https://www.w3schools.com/html/default.asp)
21:09:17	56755/56755	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:55:24%20GMT	https://www.w3schools.com/html/html_accessibility.asp	C:/Letoltott%20weblapok/html/www.w3schools.com/html/html_accessibility.html	(from https://www.w3schools.com/html/default.asp)
21:09:18	39816/39816	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:56:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_default	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryitfb35.html	(from https://www.w3schools.com/html/default.asp)
21:09:19	77964/77964	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2019:09:26%20GMT	https://www.w3schools.com/html/exercise.asp?filename=exercise_attributes1	C:/Letoltott%20weblapok/html/www.w3schools.com/html/exercise8ec8.html	(from https://www.w3schools.com/html/default.asp)
21:09:20	2561/2561	---M--	200	added ('OK')	image/gif	etag:%22959d4114cbacf1:0%22	https://www.w3schools.com/images/w3cert.gif	C:/Letoltott%20weblapok/html/www.w3schools.com/images/w3cert.gif	(from https://www.w3schools.com/html/default.asp)
21:09:20	3235/3235	---M--	200	added ('OK')	image/gif	etag:%2296ad478671ecf1:0%22	https://www.w3schools.com/images/colorpicker.gif	C:/Letoltott%20weblapok/html/www.w3schools.com/images/colorpicker.gif	(from https://www.w3schools.com/html/default.asp)
21:09:20	1860/1860	---M--	200	added ('OK')	image/gif	etag:%2221638653cbacf1:0%22	https://www.w3schools.com/images/w3schoolscom_gray.gif	C:/Letoltott%20weblapok/html/www.w3schools.com/images/w3schoolscom_gray.gif	(from https://www.w3schools.com/html/default.asp)
21:09:21	40852/40852	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f44c6e864e0d31:0%22	https://www.w3schools.com/lib/snigel_w3schools_footer.js	C:/Letoltott%20weblapok/html/www.w3schools.com/lib/snigel_w3schools_footer.js	(from https://www.w3schools.com/html/default.asp)
21:09:21	2169/2169	---MCZ	403	error ('Forbidden')	text/html	date:Mon,%2004%20Jun%202018%2019:09:21%20GMT	https://translate.google.com/translate_a/element.js?cb=googleTranslateElementInit	C:/Letoltott%20weblapok/html/translate.google.com/translate_a/element.49a0d8.delayed	(from https://www.w3schools.com/html/default.asp)
21:09:22	39677/39677	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:55:37%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_document	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit86f8.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:22	39890/39890	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:51:08%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_headings	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryiteebd.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:23	39686/39686	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2014:57:25%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_paragraphs	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryitb3f8.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:23	39774/39774	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:54:56%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_link	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryit6dd1.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:24	39789/39789	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2018:54:56%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_basic_img	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryita61a.html	(from https://www.w3schools.com/html/html_examples.asp)
21:09:25	39645/39645	---M-Z	200	added ('OK')	text/html	date:Mon,%2004%20Jun%202018%2017:00:23%20GMT	https://www.w3schools.com/html/tryit.asp?filename=tryhtml_button_basic	C:/Letoltott%20weblapok/html/www.w3schools.com/html/tryitc136.html	(from https://www.w3schools.com/html/html_examples.asp)
